36,-0.054156,0.61313,0.68104,-0.56337,0.42593,-0.21857,-0.61204,-0.41114,4.2266,-0.048025,2.7479,0.0010142,2.7158,2.9052,0.86984,3.8049,0.0089317,0.56377,1.3977,1.0028,0.63106,0.3804,0.15884,0.053649,0.077651,0.10014,0.13857,0.13557,0.33558,0.029163,13.323,7.9067,0.031238,0.42154,0.7045,0.90414,23.321,0.76646,0.33805,0.76646,0.33799,0.5245,0.1488,0.8789,1.0607,154,112.99,16833,1.8375e+06,12.287,151.98,1.3466e+05,736,672,0.90868,0.93352,0.065312,0.046408,0.04071,0.24361,5556.3,4058.7,0.00014911,5.1038e-05,0,0.032496,0,0.034228,0.007894,0.018432,0.010126,0.026777,0.040711,0.36147,0.38243,0.21121,0.5237,0.26509,0.31201,0.57398,0.11401,0.32882,0.56869,0.10249,0.79174,2.1207,5728.6,14429,11887,0.45235,0.4944,0.2754,0.66066,0.69842,0.21376,0.77173,0.80076,0.17622,0.8413,0.86211,0.15234,0.88184,0.89704,0.1351,0.023485,0.02595,0.27491,0.15226,0.20009,0.091505,0.091577,0.10002,0.14074,0.17922,0.22717,0.15924,0.1688,0.18063,0.10731,0.19363,0.2578,0.17387,0.0029712,0.0036085,0.065277,0.011068,0.010354,0.03839,0.0069176,0.0078495,0.069675,0.016898,0.014758,0.034428,0.012525,0.013529,0.073099,0.023127,0.022361,0.026903,0.0065826,0.0086592,0.10407,0.024327,0.026318,0.080679,0.012943,0.016084,0.10083,0.031516,0.032659,0.082432,0.020049,0.024189,0.094716,0.036386,0.038323,0.085045,0.00046943,0.00041678,0.091925,0.0069855,0.014014,-0.0087058,0.0013759,0.0011892,0.085652,0.0095991,0.021357,-0.016133,0.0030514,0.0026482,0.093915,0.01463,0.029619,-0.022289,1.3072,91,109,91,432,2,2,2,1.5
36,-0.04085,0.80271,0.77728,0.47001,0.71932,0.34167,-0.27307,-0.15766,2.5172,-0.015479,2.8805,0.00056353,4.0742,2.3748,2.9298,2.8442,0.0066765,-0.47084,3.6566,2.4541,1.3592,0.80176,0.068136,0.030238,0.075746,0.078627,0.14131,0.13793,0.46801,0.92923,23.322,2.9853,0.0038351,0.56874,0.79511,0.95204,29.557,0.26964,0.72158,0.72158,0.365,0.67372,0.19293,2.0943,2.1633,229,53.624,9217,3.9253e+05,13.92,201.61,73736,18528,712,0.90836,0.93451,0.08986,0.066898,0.041771,0.37216,8287,4653.1,0.0002843,7.7726e-05,0,0.04173,0,0.035417,0.010262,0.0026838,0.015633,0.00054245,0.084106,0.85026,0.63713,0.20609,0.5218,0.27211,0.30414,0.56721,0.12864,0.31191,0.57647,0.11162,1.5747,2.1769,13711,33187,31667,0.46766,0.52689,0.22556,0.66993,0.72524,0.17172,0.7774,0.81908,0.14063,0.84257,0.87307,0.12087,0.88791,0.91011,0.10776,0.026402,0.031068,0.24484,0.15351,0.20482,0.12578,0.10238,0.12364,0.12465,0.18157,0.24067,0.2914,0.18039,0.20558,0.090849,0.18695,0.25913,0.27087,0.0030965,0.0028036,0.053896,0.010467,0.0060613,-0.013166,0.006758,0.0062215,0.053924,0.014487,0.010051,-0.015117,0.01144,0.010654,0.052893,0.017939,0.016205,-0.016563,0.0031421,0.0029037,0.039356,0.0071112,0.0092911,-0.010275,0.0066605,0.0065644,0.041106,0.010391,0.01277,-0.0027216,0.011276,0.011002,0.042202,0.013642,0.016319,-0.0057741,0.00044526,0.00035788,0.069076,0.0057768,0.013511,-0.011876,0.0014988,0.0012409,0.073916,0.0095634,0.021779,-0.01664,0.0030743,0.0024791,0.074959,0.013119,0.028939,-0.024653,1.0629,91,109,91,432,2,2,2,1.5
36,-0.0053211,0.25016,0.25602,-0.8622,0.23289,-0.60306,-0.30056,-1.4536,9.7306,0.021381,2.6898,0.0046314,4.5676,8.694,0.27474,14.795,0.03473,0.8623,0.65672,0.45701,0.28663,0.1494,0.18505,0.15279,0.15099,0.10669,0.1172,0.11966,0.16761,0.040173,0.88539,1.5823,0.089351,0.25388,0.62011,0.789,4.2603,0.78142,0.25842,0.78142,0.49522,1.3266,0.25721,0.4805,0.10058,230,55.47,11590,5.8302e+05,15.055,227.76,92720,1256,1192,0.91152,0.93684,0.061321,0.043322,0.024275,0.27117,6498.2,4215.6,0.00020105,6.1106e-05,0,0.026645,0,0.028007,0.0044129,0.011829,0.0063114,0.015353,0.16799,0.41652,0.16782,0.19634,0.52694,0.27672,0.27439,0.59747,0.12814,0.28405,0.60096,0.11499,0.98404,2.2138,10715,23616,21502,0.42597,0.46528,0.21338,0.63303,0.67261,0.16853,0.75092,0.7817,0.14108,0.8309,0.85426,0.12379,0.88586,0.90346,0.11166,0.023902,0.026412,0.2302,0.14049,0.19271,0.090421,0.095503,0.1059,0.12076,0.17054,0.22329,0.18577,0.17625,0.19087,0.092189,0.18512,0.25421,0.20208,0.0033662,0.004134,0.06085,0.012074,0.010631,0.041022,0.0079087,0.0091737,0.065541,0.018566,0.016096,0.043205,0.015427,0.017471,0.074082,0.028009,0.026551,0.048356,0.0098757,0.012758,0.12847,0.036158,0.03459,0.086071,0.017792,0.022545,0.11404,0.042371,0.041067,0.10295,0.027512,0.034184,0.10694,0.049123,0.048571,0.11409,0.00045646,0.00036802,0.073545,0.0060905,0.013995,-0.015321,0.001462,0.0011995,0.074884,0.0094323,0.022875,-0.021357,0.0030404,0.0025658,0.076992,0.013179,0.031913,-0.025393,1.1746,91,109,91,432,2,2,2,1.5
36,-0.0076939,0.98148,0.99517,0.050259,0.94899,0.039433,-0.2154,-13.918,252.3,-0.069879,2.2068,0.035873,18.956,13.067,2.0948,30.213,0.070923,-0.050282,2.0789,1.2387,0.70382,0.40243,0.057533,0.08142,0.15629,0.12724,0.14636,0.13165,0.29951,0.80963,0.70877,0.01131,0.21171,0.64105,0.81631,0.93716,4.1359,0.23591,0.62811,0.62811,0.84277,1.0781,0.28258,2.7145,3.2606,201,88.876,15309,1.1669e+06,13.999,197.62,1.2247e+05,5296,3768,0.91044,0.93586,0.17101,0.1195,0.1272,0.51775,13285,8173.6,0.000193,9.1074e-05,0,0.026005,0,0.029331,0.0085391,0.012441,0.015144,0.018081,0.43664,0.13779,0.16222,0.20581,0.52134,0.27285,0.28641,0.581,0.13259,0.30932,0.57286,0.11781,1.9635,2.1828,9300.4,22379,19890,0.34153,0.38255,0.21804,0.54211,0.5803,0.18394,0.67902,0.71137,0.16259,0.77377,0.7994,0.14693,0.83551,0.8551,0.13422,0.012897,0.0145,0.15831,0.079256,0.14284,0.091403,0.057605,0.063251,0.092836,0.10222,0.16692,0.14486,0.1131,0.11969,0.075393,0.11508,0.19537,0.12356,0.002078,0.0021071,0.047875,0.0060792,0.00506,0.0022797,0.0052461,0.0054342,0.05541,0.011071,0.0092595,0.0086221,0.010189,0.010657,0.06236,0.017251,0.017232,0.01493,0.0012906,0.0011611,0.021397,-0.00079173,0.0024081,-0.012517,0.0029023,0.0026607,0.023709,-0.00015404,0.0034747,-0.014565,0.0051012,0.0046453,0.025271,0.00058123,0.0050738,-0.019923,5.557e-05,5.2535e-05,0.011411,-0.0012561,0.0077556,-0.0020304,0.00025504,0.00022558,0.016649,-0.0011148,0.013243,-0.0064843,0.00065828,0.00055583,0.021246,-0.0005749,0.01919,-0.013352,1.1191,91,109,91,432,2,2,2,1.5
36,-0.001067,0.92398,0.92373,0.27226,0.92064,0.288,0.057819,-16.589,333.45,-0.036415,1.512,0.068517,25.104,15.72,2.5385,110.3,0.25893,-0.27228,3.4628,1.8418,0.94542,0.46528,0.03395,0.058787,0.12134,0.12946,0.16423,0.1706,0.32163,4.4465,1.7283,0.10749,0.24498,0.69759,0.86262,0.94352,9.031,0.25644,0.60208,0.60208,0.85338,0.95668,0.27147,2.5557,2.1749,239,60.828,10353,4.6519e+05,14.536,218.4,82824,16272,3992,0.90788,0.93393,0.18063,0.13332,0.10785,0.5863,12904,8655,0.00016945,8.8323e-05,0,0.039104,0,0.037829,0.011472,0.02831,0.020084,0.049011,0.10715,0.75291,0.66991,0.20303,0.51756,0.27941,0.28932,0.5678,0.14287,0.3101,0.56786,0.12204,2.0442,2.2353,17532,43432,42519,0.38603,0.43507,0.21206,0.57283,0.61683,0.16723,0.68807,0.72289,0.14177,0.78131,0.80768,0.12765,0.84046,0.85957,0.11617,0.015332,0.016779,0.16194,0.089737,0.14617,0.058889,0.06738,0.073351,0.093434,0.11635,0.1739,0.1109,0.12664,0.13346,0.072641,0.12533,0.19856,0.093224,0.0027645,0.0024227,0.054801,0.0093739,0.0048693,-0.016942,0.006135,0.0057141,0.055755,0.013326,0.0091098,-0.013147,0.011463,0.011289,0.060364,0.019229,0.017436,-0.0039358,0.002957,0.0027749,0.042182,0.0067656,0.0072887,-0.0082735,0.0056519,0.0053144,0.039727,0.0080849,0.0090844,-0.010774,0.0095088,0.0089138,0.040531,0.010559,0.012189,-0.014457,0.00039676,0.00028767,0.070102,0.0052599,0.012663,-0.015824,0.0010519,0.00078529,0.059085,0.0061768,0.018801,-0.020166,0.0018001,0.0013815,0.049989,0.0063445,0.023751,-0.023277,0.9948,91,109,91,432,2,2,2,1.5
36,-0.063269,0.90678,0.99757,0.010892,0.67736,0.0047211,-0.56656,0.65123,4.3327,0.0099149,2.8126,1.4245e-05,3.3452,2.3501,2.0168,2.7159,0.0063755,-0.010894,1.9244,1.3677,0.96822,0.52537,0.12621,0.045722,0.11038,0.087677,0.093498,0.16087,0.37563,0.0055466,9.5727,0.89797,0.00010195,0.37333,0.8145,0.93812,12.602,0.53504,0.38847,0.53504,0.40032,0.40882,0.21171,3.9869,6.3692,281,38.42,5217,1.3864e+05,12.319,158.37,41736,27616,1808,0.91256,0.93933,0.070801,0.048448,0.04624,0.44182,5680.4,3929.5,0.00014616,5.0207e-05,0,0.030424,0,0.03373,0.005762,0.005552,0.0098854,0.012263,0.3218,0.5259,0.022281,0.20758,0.50738,0.28504,0.33473,0.54063,0.12464,0.35166,0.53592,0.11242,1.3358,2.2803,6204.4,12422,9936.4,0.43636,0.47378,0.20428,0.62395,0.65872,0.15524,0.72834,0.7561,0.12788,0.80125,0.82223,0.11156,0.84966,0.8658,0.10009,0.02068,0.022645,0.18614,0.11579,0.17549,0.09104,0.082205,0.088444,0.097144,0.13756,0.19861,0.14375,0.15171,0.16029,0.074156,0.14751,0.2284,0.15015,0.0041539,0.0045819,0.070174,0.015625,0.010854,0.024751,0.0093043,0.010142,0.07206,0.022385,0.016537,0.030351,0.016328,0.017548,0.073276,0.029182,0.025064,0.03238,0.0070485,0.0076593,0.085688,0.023207,0.020357,0.0259,0.013316,0.014753,0.079763,0.028589,0.025998,0.042246,0.021492,0.023668,0.078072,0.034844,0.032682,0.04996,0.00092568,0.00093196,0.13939,0.014026,0.022741,0.00091661,0.0029083,0.0028072,0.13922,0.021173,0.03347,-0.006801,0.0055311,0.0053279,0.1309,0.026559,0.043638,-0.009257,1.0601,91,109,91,432,2,2,2,1.5
36,-0.014125,0.47986,0.47181,-0.72601,0.44589,-0.55584,-0.2344,-1.5319,9.7377,-0.13886,2.73,0.0028232,4.9402,6.6679,0.54638,10.631,0.024955,0.72613,0.97425,0.53629,0.31048,0.19317,0.15617,0.15105,0.11663,0.16859,0.13095,0.087592,0.18902,0.0067904,0.21013,1.4006,0.14652,0.44788,0.61316,0.85266,3.6778,0.29647,0.54466,0.54466,0.74972,0.75486,0.31669,0.68681,0.2,133,119.24,13959,1.4752e+06,11.239,128.39,1.1167e+05,11272,1072,0.90768,0.93153,0.095333,0.07191,0.040436,0.34559,10407,5598,0.00021556,7.992e-05,0,0.024657,0,0.024372,0.02132,0.00078614,0.033853,0.003488,0.081198,0.86744,0.66348,0.2007,0.52955,0.26975,0.27374,0.59566,0.1306,0.2859,0.59955,0.11456,0.8228,2.158,13489,37042,35803,0.46951,0.52977,0.26348,0.68143,0.73251,0.20323,0.79712,0.83485,0.16778,0.87469,0.90247,0.14599,0.9193,0.93936,0.12981,0.023605,0.027354,0.2547,0.14686,0.19654,0.11145,0.09518,0.10741,0.13483,0.17999,0.22601,0.18163,0.17415,0.18822,0.10205,0.19323,0.25031,0.16252,0.0044603,0.0054831,0.090325,0.018828,0.016814,0.037483,0.0099014,0.011807,0.091925,0.02664,0.023518,0.044616,0.018314,0.020901,0.098524,0.037138,0.034307,0.043878,0.0078552,0.011029,0.11447,0.029124,0.032756,0.085439,0.015149,0.019576,0.10878,0.036904,0.038514,0.081565,0.024234,0.029593,0.10553,0.04452,0.044978,0.076694,0.00035001,0.00027146,0.063178,0.0044279,0.013027,-0.012161,0.0012471,0.00094634,0.071563,0.0080302,0.020956,-0.021277,0.0028525,0.0022518,0.080924,0.012822,0.029164,-0.026293,1.2934,91,109,91,432,2,2,2,1.5
36,-0.051344,0.92474,0.98175,0.12639,0.74634,0.064503,-0.48967,0.2979,5.6824,0.12291,2.7312,0.0018888,6.8874,4.5879,2.2432,6.5359,0.015342,-0.12667,2.2243,1.5157,0.93731,0.60465,0.087527,0.057776,0.10595,0.094814,0.12881,0.11615,0.40898,0.29806,4.5273,0.93497,0.012742,0.53002,0.75039,0.94323,7.9967,0.49733,0.53449,0.53449,0.39859,0.66831,0.22355,2.6827,3.523,205,55.429,9776,4.6516e+05,14.191,202.6,78208,1272,1032,0.90965,0.93671,0.027301,0.01974,0.0013656,0.13387,4689.7,3211.6,0.00017225,5.0085e-05,0,0.034352,0,0.035166,0.0035241,0.014097,0.0083619,0.025074,0.16938,0.10477,0.49527,0.20723,0.50778,0.28498,0.31068,0.54501,0.14431,0.33571,0.53169,0.1326,1.1613,2.2799,9236.7,20359,18287,0.42928,0.47075,0.19706,0.63542,0.67452,0.15502,0.75799,0.79029,0.1305,0.83427,0.85883,0.1139,0.88242,0.90087,0.10193,0.017948,0.019885,0.15841,0.097911,0.15985,0.077473,0.074623,0.078408,0.086471,0.12084,0.18035,0.071252,0.13918,0.14251,0.066709,0.13021,0.20566,0.047116,0.0014878,0.0012104,0.024646,0.002199,0.00071442,-0.019329,0.0030711,0.0025722,0.023323,0.0024915,0.002034,-0.023832,0.0060266,0.0052973,0.02652,0.0048712,0.0069733,-0.024972,0.0036827,0.0038158,0.0439,0.0091542,0.011028,0.0061032,0.0075457,0.0073474,0.044321,0.012549,0.013664,-0.0058976,0.012204,0.01146,0.04347,0.015227,0.01672,-0.017005,0.00040522,0.00040936,0.059831,0.0049454,0.013114,0.00063026,0.00090456,0.00085622,0.042458,0.0044202,0.018511,-0.0041844,0.0014472,0.0012889,0.033583,0.0038498,0.023829,-0.010457,1.144,91,109,91,432,2,2,2,1.5
36,-0.042205,0.68908,0.72444,-0.52334,0.55101,-0.26727,-0.48929,0.6002,7.0124,-0.020762,2.6596,0.0048011,7.6638,7.8476,0.9493,11.396,0.026751,0.52382,1.3925,0.86825,0.52655,0.33181,0.10427,0.1076,0.098372,0.139,0.14199,0.11352,0.29525,0.32252,1.2017,2.608,0.065248,0.47986,0.69846,0.90979,6.2856,0.62292,0.5334,0.62292,0.54897,0.58183,0.22901,0.90656,0.17768,255,38.463,6933,1.8997e+05,15.57,246.34,55464,4632,3544,0.91163,0.94005,0.049258,0.033332,0.033596,0.22948,5201.3,3482.7,0.00012243,4.414e-05,0,0.03252,0,0.036847,0.002953,0.00043324,0.0096173,4.2274e-05,0.012128,0.43414,0.33394,0.20321,0.50916,0.28763,0.33135,0.54826,0.12039,0.34802,0.54354,0.10844,0.92604,2.301,5607.2,10568,8110.1,0.44107,0.47271,0.18937,0.64445,0.67542,0.14705,0.76032,0.78339,0.12244,0.8345,0.85157,0.10656,0.87859,0.89162,0.094918,0.021653,0.022505,0.17874,0.11657,0.17446,0.039996,0.082646,0.086067,0.089571,0.1325,0.19431,0.082353,0.15373,0.15775,0.068916,0.14363,0.22531,0.074305,0.0041665,0.0043298,0.064553,0.015013,0.0097229,0.0097005,0.0089375,0.0096372,0.063483,0.020303,0.014959,0.026783,0.015854,0.017036,0.06525,0.026856,0.023541,0.033493,0.0050118,0.0053389,0.055879,0.014124,0.013737,0.016902,0.0089169,0.0093149,0.048986,0.015749,0.016264,0.014696,0.013635,0.013873,0.045426,0.017589,0.019814,0.0070429,0.00072554,0.00067792,0.10019,0.010099,0.020984,-0.0079624,0.0022211,0.0020991,0.097511,0.014778,0.030608,-0.0097808,0.0043592,0.0040817,0.094613,0.01919,0.039224,-0.01485,1.0969,91,109,91,432,2,2,2,1.5
36,-0.045739,0.84506,0.91152,-0.29387,0.67677,-0.14474,-0.50749,-0.62771,5.7173,0.022018,2.7961,0.00074189,7.8045,6.5685,1.4052,8.9071,0.020909,0.29443,1.5832,1.0906,0.68828,0.40427,0.11722,0.048529,0.14584,0.10245,0.12804,0.13456,0.32336,0.070285,9.1023,0.30257,0.014009,0.49955,0.76961,0.92361,11.682,0.58724,0.36501,0.58724,0.50568,0.60407,0.2749,1.3199,1.3234,239,33.728,5198,1.152e+05,14.794,224.81,41584,5264,2880,0.91313,0.94073,0.028089,0.019172,0.008871,0.1477,4519.5,3152.9,0.00012479,4.0474e-05,0,0.040725,0,0.041956,0.0028068,0.0082094,0.0043337,0.016886,0.073097,0.53644,0.21095,0.19925,0.50857,0.29217,0.31989,0.55053,0.12958,0.3331,0.54777,0.11912,1.0417,2.3374,9110.3,16391,14030,0.43942,0.47016,0.16692,0.65886,0.69305,0.13301,0.78056,0.80703,0.11121,0.85126,0.87027,0.096173,0.8902,0.90492,0.085088,0.020129,0.020861,0.14701,0.10106,0.16388,0.031734,0.080795,0.084067,0.077472,0.12111,0.18578,0.070028,0.15153,0.15604,0.060101,0.13245,0.21703,0.073115,0.0033112,0.003476,0.045388,0.010241,0.0068293,0.0093509,0.0065441,0.0068397,0.041125,0.012218,0.0096244,0.01143,0.011625,0.011909,0.04233,0.01628,0.0164,0.0082241,0.0068096,0.0075281,0.067172,0.019978,0.017402,0.028559,0.012711,0.013953,0.061779,0.024208,0.022134,0.03393,0.019472,0.02094,0.057394,0.027527,0.026281,0.031931,0.00043651,0.00038542,0.053333,0.00498,0.013914,-0.0097107,0.0013008,0.0011487,0.050526,0.0069861,0.021968,-0.013616,0.0024435,0.0022136,0.046922,0.0084702,0.029976,-0.014687,1.0425,91,109,91,432,2,2,2,1.5
